34.902;99.784
35.002;99.775
35.102;99.775
35.202;99.766
35.302;99.747
35.402;99.713
35.502;99.713
35.602;99.662
35.702;99.594
35.802;99.594
35.902;99.528
36.002;99.453
36.102;99.394
36.203;99.394
36.303;99.341
36.403;99.275
36.503;99.209
36.603;99.209
36.703;99.144
36.803;99.072
36.903;99.072
37.003;98.991
37.103;98.900
37.203;98.816
37.303;98.816
37.403;98.741
37.503;98.666
37.603;98.666
37.703;98.578
37.803;98.491
37.903;98.406
38.003;98.406
38.103;98.319
38.203;98.238
38.303;98.238
38.403;98.134
38.503;98.012
38.603;98.012
38.703;97.869
38.803;97.716
38.903;97.553
39.003;97.553
39.103;97.400
39.203;97.272
39.303;97.166
39.403;97.166
39.503;97.078
39.603;97.025
39.703;97.025
39.803;97.003
39.903;96.994
40.003;96.981
40.103;96.981
40.203;96.969
40.303;96.956
40.403;96.956
40.503;96.944
40.603;96.934
40.703;96.928
40.803;96.928
40.903;96.922
41.003;96.919
41.103;96.919
41.203;96.909
41.303;96.906
41.403;96.897
41.503;96.897
41.603;96.894
41.703;96.903
41.803;96.903
41.903;96.925
42.003;96.966
42.103;96.966
42.203;97.025
42.303;97.103
42.403;97.184
42.503;97.184
42.603;97.262
42.703;97.369
42.803;97.478
42.903;97.478
43.003;97.578
43.103;97.675
43.203;97.675
43.303;97.769
43.403;97.884
43.503;97.884
43.603;98.031
43.703;98.222
43.803;98.469
43.903;98.469
44.003;98.775
44.103;99.059
44.203;99.381
44.303;99.381
44.403;99.719
44.503;99.972
44.603;99.972
44.703;100.197
44.803;100.394
44.903;100.544
45.003;100.544
45.103;100.719
45.203;100.869
45.303;100.869
45.402;101.034
45.502;101.228
45.603;101.228
45.703;101.453
45.803;101.687
45.903;102.059
46.003;102.059
46.103;102.444
46.203;102.809
46.303;103.278
46.403;103.278
46.503;103.781
46.603;104.306
46.703;104.306
46.803;104.844
46.903;105.403
47.003;105.403
47.103;106.028
47.203;106.662
47.303;107.194
47.403;107.194
47.503;107.616
47.603;107.841
47.703;107.841
47.803;107.966
47.903;108.028
48.003;108.047
48.103;108.047
48.203;108.044
48.303;107.181
48.403;107.181
48.503;98.156
48.603;78.650
48.703;28.753
48.803;28.753
48.903;7.463
49.003;8.444
49.103;8.444
49.203;3.956
49.303;5.984
49.403;19.456
49.503;19.456
49.603;29.784
49.703;35.856
